timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734340212685,44,MIT/q/clim?count=3-42,204,No Content,Thread Group For 100 Users 2-5,text,true,,528,512,5,8,https://tlesearch.mit.edu/q/clim?count=3,0,0,0
1734340211057,1684,MIT/q/climate%20change-84,200,OK,Thread Group For 100 Users 2-2,text,false,"The operation lasted too long: It took 1,684 milliseconds, but should not have lasted longer than 400 milliseconds.",647,577,5,8,https://tlepeopledir.mit.edu/q/climate%20change?_format=json,1680,0,1158
1734340212731,58,MIT/q/clima?count=3-43,204,No Content,Thread Group For 100 Users 2-5,text,true,,528,513,5,8,https://tlesearch.mit.edu/q/clima?count=3,0,0,0
1734340212731,58,MIT/themes/mit/assets/js/CombinedSearch.68627c63c12e4144b6e6.js-75,200,OK,Thread Group For 100 Users 2-4,text,true,,12341,597,5,8,https://www.mit.edu/themes/mit/assets/js/CombinedSearch.68627c63c12e4144b6e6.js,58,0,0
1734340212616,194,MIT/campus-map/objimgs/object-54.jpg-127,200,OK,Thread Group For 100 Users 2-1,bin,true,,10974,604,5,8,https://web.mit.edu/campus-map/objimgs/object-54.jpg,194,0,137
1734340212789,44,MIT/q/climate%20change-79,204,No Content,Thread Group For 100 Users 2-4,text,true,,528,516,5,8,https://tlesearch.mit.edu/q/climate%20change,0,0,0
1734340212789,59,MIT/search/-48,200,OK,Thread Group For 100 Users 2-5,text,true,,9493,723,5,8,https://www.mit.edu/search/?q=climate+change,59,0,0
1734340212810,55,MIT/campus-map/objimgs/object-E52.jpg-126,200,OK,Thread Group For 100 Users 2-1,bin,true,,9305,605,5,8,https://web.mit.edu/campus-map/objimgs/object-E52.jpg,55,0,0
1734340212834,46,MIT/q/climate%20change-83,200,OK,Thread Group For 100 Users 2-4,text,true,,2977,636,5,8,https://tlesearch.mit.edu/q/climate%20change,46,0,0
1734340212848,44,MIT/q/climate%20c?count=3-51,204,No Content,Thread Group For 100 Users 2-5,text,true,,528,519,5,8,https://tlesearch.mit.edu/q/climate%20c?count=3,0,0,0
1734340212892,44,MIT/q/climate%20chan?count=3-53,204,No Content,Thread Group For 100 Users 2-5,text,true,,528,522,5,8,https://tlesearch.mit.edu/q/climate%20chan?count=3,0,0,0
1734340212741,208,MIT/campus-map/objimgs/object-54.jpg-127,200,OK,Thread Group For 100 Users 2-2,bin,true,,10974,604,5,8,https://web.mit.edu/campus-map/objimgs/object-54.jpg,208,0,149
1734340212865,105,Research/research-182,200,OK,Thread Group For 100 Users 2-1,text,true,,13135,1427,5,8,https://www.mit.edu/research/,47,0,0
1734340212865,47,Research/research-182-0,301,Moved Permanently,Thread Group For 100 Users 2-1,text,true,,693,713,5,8,https://www.mit.edu/research,47,0,0
1734340212912,58,Research/research-182-1,200,OK,Thread Group For 100 Users 2-1,text,true,,12442,714,5,8,https://www.mit.edu/research/,58,0,0
1734340212936,46,MIT/q/climate%20chang?count=3-55,204,No Content,Thread Group For 100 Users 2-5,text,true,,527,523,5,8,https://tlesearch.mit.edu/q/climate%20chang?count=3,0,0,0
1734340212950,53,MIT/campus-map/objimgs/object-E52.jpg-126,200,OK,Thread Group For 100 Users 2-2,bin,true,,9305,605,6,9,https://web.mit.edu/campus-map/objimgs/object-E52.jpg,53,0,0
1734340212970,56,Research/research/-184,200,OK,Thread Group For 100 Users 2-1,text,true,,12442,714,6,9,https://www.mit.edu/research/,55,0,0
1734340212982,53,MIT/q/climate%20chan?count=3-54,204,No Content,Thread Group For 100 Users 2-5,text,true,,528,522,6,9,https://tlesearch.mit.edu/q/climate%20chan?count=3,0,0,0
1734340213035,45,MIT/q/climate%20ch?count=3-52,204,No Content,Thread Group For 100 Users 2-5,text,true,,528,520,6,9,https://tlesearch.mit.edu/q/climate%20ch?count=3,0,0,0
