timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1734340266957,456,Research/research-182-0,301,Moved Permanently,Thread Group For 50 Users 1-14,text,true,,693,713,31,93,https://www.mit.edu/research,456,0,0
1734340267413,2281,Research/research-182-1,200,OK,Thread Group For 50 Users 1-14,text,true,,12442,714,31,93,https://www.mit.edu/research/,2281,0,0
1734340265535,4279,Research/themes/mit/assets/js/main.js-193,200,OK,Thread Group For 50 Users 1-5,text,false,"The operation lasted too long: It took 4,279 milliseconds, but should not have lasted longer than 1,500 milliseconds.",374645,558,31,93,https://www.mit.edu/themes/mit/assets/js/main.js?s4h9fq,498,0,0
1734340269694,133,Research/research/-184,200,OK,Thread Group For 50 Users 1-14,text,true,,12442,714,31,93,https://www.mit.edu/research/,133,0,0
1734340269814,83,Research/themes/mit/assets/js/PauseVideo.44487d0c747ba929687f.js-204,200,OK,Thread Group For 50 Users 1-5,text,true,,1535,578,31,93,https://www.mit.edu/themes/mit/assets/js/PauseVideo.44487d0c747ba929687f.js,83,0,0
1734340269827,761,Research/themes/mit/assets/css/main.css-186,200,OK,Thread Group For 50 Users 1-14,text,true,,72654,574,32,95,https://www.mit.edu/themes/mit/assets/css/main.css?s4h9fq,532,0,0
1734340269896,1228,Research/themes/mit/assets/js/lazysizes-unveilhooks.3bbadeef1592cbebc3d2.js-207,200,OK,Thread Group For 50 Users 1-5,text,true,,8492,589,32,96,https://www.mit.edu/themes/mit/assets/js/lazysizes-unveilhooks.3bbadeef1592cbebc3d2.js,1228,0,0
1734340269265,1959,Research/files/images/201806/04_preview.jpeg-219,200,OK,Thread Group For 50 Users 1-2,bin,false,"The operation lasted too long: It took 1,959 milliseconds, but should not have lasted longer than 1,500 milliseconds.",192915,618,32,96,https://www.mit.edu/files/images/201806/04_preview.jpeg,482,0,0
1734340271124,295,Research/themes/mit/assets/js/lazysizes.86d137a321e96feaa1d0.js-206,200,OK,Thread Group For 50 Users 1-5,text,true,,7053,577,32,96,https://www.mit.edu/themes/mit/assets/js/lazysizes.86d137a321e96feaa1d0.js,295,0,0
1734340271419,58,Research/themes/mit/assets/js/Gallery.65ba9fc3e65cbdd959e3.js-203,200,OK,Thread Group For 50 Users 1-5,text,true,,2636,575,32,96,https://www.mit.edu/themes/mit/assets/js/Gallery.65ba9fc3e65cbdd959e3.js,58,0,0
1734340271106,616,Research/research-182,200,OK,Thread Group For 50 Users 1-20,text,true,,13135,1427,32,96,https://www.mit.edu/research/,346,0,0
1734340271106,346,Research/research-182-0,301,Moved Permanently,Thread Group For 50 Users 1-20,text,true,,693,713,32,96,https://www.mit.edu/research,346,0,0
1734340271452,270,Research/research-182-1,200,OK,Thread Group For 50 Users 1-20,text,true,,12442,714,32,96,https://www.mit.edu/research/,269,0,0
1734340270587,1313,Research/files/images/201807/MIT-Sole-Vibes_0.jpg-187,200,OK,Thread Group For 50 Users 1-14,bin,true,,171048,623,32,96,https://www.mit.edu/files/images/201807/MIT-Sole-Vibes_0.jpg,307,0,0
1734340271722,377,Research/research/-184,200,OK,Thread Group For 50 Users 1-20,text,true,,12442,714,33,98,https://www.mit.edu/research/,377,0,0
1734340271477,1105,Research/themes/mit/assets/js/Slider.078a4f7ab331b45e9a4e.js-205,200,OK,Thread Group For 50 Users 1-5,text,true,,45191,574,33,98,https://www.mit.edu/themes/mit/assets/js/Slider.078a4f7ab331b45e9a4e.js,576,0,0
1734340272100,525,Research/themes/mit/assets/css/main.css-186,200,OK,Thread Group For 50 Users 1-20,text,true,,72654,574,33,98,https://www.mit.edu/themes/mit/assets/css/main.css?s4h9fq,464,0,0
1734340271224,1685,Research/files/images/201806/08_preview_1.jpeg-224,200,OK,Thread Group For 50 Users 1-2,bin,false,"The operation lasted too long: It took 1,685 milliseconds, but should not have lasted longer than 1,500 milliseconds.",151222,620,33,98,https://www.mit.edu/files/images/201806/08_preview_1.jpeg,833,0,198
1734340272062,1422,Research/research-182,200,OK,Thread Group For 50 Users 1-13,text,true,,13135,1427,33,99,https://www.mit.edu/research/,94,0,0
1734340272062,94,Research/research-182-0,301,Moved Permanently,Thread Group For 50 Users 1-13,text,true,,693,713,33,99,https://www.mit.edu/research,94,0,0
1734340272156,1328,Research/research-182-1,200,OK,Thread Group For 50 Users 1-13,text,true,,12442,714,33,99,https://www.mit.edu/research/,1328,0,0
1734340271900,1704,Research/files/images/201807/MIT-Brain-Drug-Delivery-03.jpg-188,200,OK,Thread Group For 50 Users 1-14,bin,false,"The operation lasted too long: It took 1,704 milliseconds, but should not have lasted longer than 1,500 milliseconds.",167421,633,33,99,https://www.mit.edu/files/images/201807/MIT-Brain-Drug-Delivery-03.jpg,691,0,0
